candidate_id,label,A_aromaticity,A_delta_wt_vs_mut,A_hybrid_complexity,A_hydrophobicity_kd,A_mutation_surprisal,A_net_charge,A_tcr_contact_potential,B_erap_nterm_proxy,B_proteasome_cterm,B_sanity_check,B_tap_transport_score,C_anchoring_P2,C_binding_quality,C_hla_anchor_p9,C_hla_delta_binding,C_total_binding,D1_exact_self_similarity,D_mutation_in_window,D_wt_presented,ic50_nm,rf_score,gb_score
DECOY_020,DECOY,0.1111111111111111,2.449621489047636,0.8970153050346582,1.0499999999999998,-0.0994398769617521,-0.0123456790123456,0.325,0.0,1.0,1.0,0.6,1.5,0.7180415263748599,1.5,0.2000000000000001,6.4,0.0,1.0,0.0,,0.96,0.9999838693744162
DECOY_031,DECOY,0.0,5.388876668425075,0.9462783967644932,1.1625,-0.1885407555463754,-0.0123456790123456,0.4499999999999999,-0.8,1.0,1.0,0.48,2.0,0.7195566778900112,2.0,-0.2000000000000001,8.1,0.0,1.0,0.0,,0.996,0.9999838693744162
DECOY_036,DECOY,0.1111111111111111,1.0169789065697288,0.84899717494414,0.0,0.3168571053399405,-0.0493827160493827,0.6,0.7,1.0,1.0,0.48,2.0,0.7411616161616161,2.0,0.2999999999999989,8.2,0.0,0.5,0.0,,0.99,0.9999838693744162
DECOY_046,DECOY,0.1111111111111111,1.2138892898800029,0.8299171687474145,-0.7124999999999998,-0.0181492613407921,-0.0123456790123456,0.425,-0.8,1.0,1.0,0.6,2.0,0.6790684624017957,1.5,0.2999999999999998,6.800000000000001,0.0,1.0,0.0,,0.98,0.9999838693744162
REAL_053,REAL,0.3333333333333333,0.1639185361330838,0.8738632064421114,0.8000000000000003,-0.3977595078470086,0.0,0.5,-1.0,1.0,1.0,0.48,-0.3,0.7699214365881032,2.0,1.2000000000000002,4.3,0.0,0.2,0.0,20.0,0.846,0.9999838693744162
DECOY_024,DECOY,0.0,2.5173745835538788,0.8299171687474145,-1.5375,-0.2262489066556504,-0.0123456790123456,0.3,-1.0,1.0,1.0,0.48,2.0,0.7108024691358025,2.0,-0.1000000000000005,7.800000000000001,0.0,1.0,0.0,,0.83,0.9999838693744162
REAL_031,REAL,0.0,0.2898801356027535,0.9462783967644932,-0.975,-1.1312445332782524,-0.0123456790123456,0.4499999999999999,-0.8,1.0,1.0,0.48,2.0,0.7334455667789002,2.0,0.0,8.3,0.0,1.0,0.0,3.0,0.92,0.9999838693744162
REAL_011,REAL,0.0,1.0169789065697288,0.9391418807713332,0.0,0.3168571053399405,-0.0123456790123456,0.3249999999999999,0.0,1.0,1.0,0.6,2.0,0.5957239057239057,0.8,0.0999999999999996,5.1,0.0,1.0,0.0,47.0,0.92,0.9999838693744162
REAL_025,REAL,0.2222222222222222,0.5971035596972449,0.8073890152790131,0.0,0.6629650127224291,0.0,0.375,-0.5,1.0,1.0,0.6,2.0,0.6768237934904602,1.5,0.3999999999999999,6.999999999999999,0.0,1.0,0.0,6.0,0.905,0.9999838693744162
REAL_067,REAL,0.1111111111111111,0.1639185361330838,0.6752659365182577,0.0,-0.3977595078470086,0.0,0.35,-0.8,1.0,1.0,0.6,2.0,0.6685465768799103,1.5,0.5,6.800000000000001,0.0,0.5,0.0,41.0,0.747,0.9999838693744162
REAL_002,REAL,0.3333333333333333,0.7201140940911593,0.6925975938332868,-1.35,1.1655860657179755,0.0,0.75,-0.5,1.0,1.0,0.48,0.8,0.8028900112233445,2.0,0.2999999999999998,6.800000000000001,0.0,1.0,0.0,3.0,0.92,0.9999838693744162
DECOY_061,DECOY,0.2222222222222222,3.320967431807394,0.9565293364310238,3.1125000000000003,-0.009074630670396,-0.0493827160493827,0.65,0.7,1.0,1.0,0.6,1.5,0.7564814814814815,1.5,0.3000000000000002,6.5,0.0,1.0,0.0,,0.99,0.9999838693744162
DECOY_049,DECOY,0.0,3.594663206580672,0.9277626541659714,1.725,-0.0662932513078347,-0.0493827160493827,0.475,-1.0,1.0,1.0,0.48,2.0,0.6188271604938271,2.0,0.3000000000000002,7.1,0.0,1.0,0.0,,1.0,0.9999838693744162
DECOY_021,DECOY,0.0,2.0717298563335818,0.8733898758504762,-2.0250000000000004,-0.1630191741449232,-0.0123456790123456,0.4,-1.0,1.0,1.0,0.48,2.0,0.7093434343434343,2.0,0.7999999999999998,8.0,0.0,1.0,0.0,,0.97,0.9999838693744162
DECOY_008,DECOY,0.0,1.892238804658326,0.7983865749486124,-0.375,0.1993005188095515,0.0,0.275,-0.8,1.0,1.0,0.48,2.0,0.7571268237934904,2.0,0.0,8.5,0.0,1.0,0.0,,0.732,0.9999838693744162
REAL_036,REAL,0.1111111111111111,1.0169789065697288,0.84899717494414,0.0,0.3168571053399405,-0.0493827160493827,0.55,0.7,1.0,1.0,0.48,2.0,0.7410493827160494,2.0,0.2999999999999994,8.2,0.0,0.5,0.0,39.0,0.99,0.9999838693744162
DECOY_052,DECOY,0.0,2.827557915495544,0.9726086536396004,6.112500000000001,-0.1304153393159386,-0.0493827160493827,0.4,0.0,1.0,1.0,0.48,2.0,0.5955667789001122,2.0,3.5,7.3,0.0,0.2,0.0,,0.975,0.9999838693744162
REAL_034,REAL,0.2222222222222222,0.6815844425756401,0.9462783967644932,5.4,-0.6520766965796931,-0.0493827160493827,0.5,-0.5,1.0,1.0,0.48,2.0,0.7551907968574636,2.0,3.5,8.600000000000001,0.0,0.2,0.0,10.0,0.975,0.9999838693744162
DECOY_034,DECOY,0.2222222222222222,3.3956118046992207,0.9462783967644932,5.2125,-0.093153813797099,-0.0493827160493827,0.425,-0.5,1.0,1.0,0.48,2.0,0.7488776655443323,2.0,3.4,8.5,0.0,0.2,0.0,,0.965,0.9999838693744162
REAL_046,REAL,0.1111111111111111,0.4055097909988917,0.8299171687474145,0.0,-0.0544477840223764,-0.0123456790123456,0.225,-0.8,1.0,1.0,0.6,2.0,0.651571268237935,1.5,0.2000000000000001,6.700000000000001,0.0,1.0,0.0,20.0,0.815,0.9999838693744162
REAL_028,REAL,0.1111111111111111,0.1639185361330838,0.9763777831785412,-0.3000000000000002,-0.3977595078470086,-0.0493827160493827,0.625,-0.8,1.0,1.0,0.48,2.0,0.5925364758698093,2.0,0.4000000000000003,7.200000000000001,0.0,1.0,0.0,28.0,0.92,0.9999838693744162
DECOY_059,DECOY,0.1111111111111111,2.7073793429940247,0.7818379546485882,0.0,0.2331172131435951,0.0,0.275,0.0,1.0,1.0,0.48,-0.2,0.8439955106621773,2.0,0.1999999999999997,5.4,0.0,1.0,0.0,,0.762,0.009614725262999203
REAL_024,REAL,0.0,0.2898801356027535,0.8299171687474145,0.0,-1.1312445332782524,-0.0123456790123456,0.2249999999999999,-1.0,1.0,1.0,0.48,2.0,0.6889169472502806,2.0,0.0,7.800000000000001,0.0,1.0,0.0,21.0,0.755,0.9999838693744162
REAL_042,REAL,0.2222222222222222,0.4861739955239169,0.8886746146380738,-0.2999999999999998,1.4020984435713455,-0.0123456790123456,0.55,0.0,0.0,1.0,0.06,2.0,0.6957912457912458,-0.5,-0.5,3.5,0.0,0.2,0.0,29.0,0.58,2.740418092147498e-05
DECOY_040,DECOY,0.3333333333333333,5.105714822244966,0.9613930432979878,2.6625,-0.1086794494299488,0.0,0.625,0.0,1.0,1.0,0.48,2.0,0.754320987654321,2.0,3.8,8.600000000000001,0.0,0.2,0.0,,0.955,0.9999838693744162
REAL_064,REAL,0.5555555555555556,0.7201140940911593,0.5559792793457842,0.0,1.1655860657179755,0.0,0.575,-0.5,1.0,1.0,0.6,1.5,0.7096801346801347,0.0,0.2999999999999996,3.6999999999999993,0.0,0.5,0.0,15.0,0.96,0.9999838693744162
REAL_004,REAL,0.1111111111111111,0.1639185361330838,0.8598417247756182,-0.2999999999999999,-0.3977595078470086,-0.0123456790123456,0.35,0.0,1.0,1.0,0.6,2.0,0.7870650953984287,1.5,0.3000000000000007,7.899999999999999,0.0,1.0,0.0,4.0,0.775,0.9999838693744162
REAL_044,REAL,0.0,0.6815844425756401,0.6089917479398617,-2.025,-0.6520766965796931,0.0,0.2,-0.8,1.0,1.0,0.48,2.0,0.7882996632996633,2.0,0.5999999999999996,8.799999999999999,0.0,1.0,0.0,9.0,0.7170000000000001,0.9999838693744162
REAL_049,REAL,0.0,0.1639185361330838,0.9277626541659714,0.0,-0.3977595078470086,-0.0493827160493827,0.35,-1.0,1.0,1.0,0.48,2.0,0.6095117845117844,2.0,0.3000000000000002,7.1,0.0,1.0,0.0,6.0,0.845,0.9999838693744162
DECOY_017,DECOY,0.2222222222222222,4.281678591522739,0.9462783967644932,0.0,0.0633714210679881,-0.0123456790123456,0.675,-0.8,0.4,1.0,0.12,2.0,0.6495061728395062,-0.3,-0.0999999999999996,3.3,0.0,1.0,0.0,,0.98,0.9999838693744162
DECOY_010,DECOY,0.0,3.6308685006675834,0.9302422853409238,6.4125000000000005,-0.1304153393159386,0.0,0.325,0.7,1.0,1.0,0.48,2.0,0.6778058361391694,2.0,3.4000000000000004,7.6,0.0,0.2,0.0,,0.892,0.9999838693744162
DECOY_004,DECOY,0.1111111111111111,3.095894512468805,0.8598417247756182,-0.3,-0.0795519015694017,-0.0123456790123456,0.325,0.0,1.0,1.0,0.6,2.0,0.7926206509539844,1.5,0.4000000000000003,7.899999999999999,0.0,1.0,0.0,,0.83,0.9999838693744162
REAL_060,REAL,0.2222222222222222,0.7201140940911593,0.90414800791385,-1.35,1.1655860657179755,-0.1111111111111111,0.8,0.0,1.0,1.0,0.3999999999999999,-0.5,0.5731481481481482,2.0,0.3000000000000002,2.6,0.0,1.0,0.0,21.0,0.91,0.9999838693744162
DECOY_028,DECOY,0.1111111111111111,4.230763842596431,0.9763777831785412,-0.375,-0.0662932513078347,-0.0493827160493827,0.75,-0.8,1.0,1.0,0.48,2.0,0.6018518518518519,2.0,0.5,7.199999999999999,0.0,1.0,0.0,,0.985,0.9999838693744162
DECOY_063,DECOY,0.0,1.5520436340528678,0.8738632064421114,-0.8250000000000001,0.1277762131838352,0.0,0.175,0.0,0.0,1.0,0.0,2.0,0.7225589225589225,0.0,0.1999999999999997,4.7,0.0,1.0,0.0,,0.53,2.740418092147498e-05
DECOY_047,DECOY,0.1111111111111111,3.430151390679607,0.810419774378417,2.025,0.0444784842672895,-0.0493827160493827,0.3999999999999999,0.0,1.0,1.0,0.6,2.0,0.6268799102132436,1.5,0.0,6.6000000000000005,0.0,1.0,0.0,,0.986,0.9999838693744162
DECOY_003,DECOY,0.1111111111111111,3.7257687099942287,0.9462783967644932,-0.7250000000000005,-0.3195770281858355,0.0,0.35,-0.5,0.8,1.0,0.42,2.0,0.6939113355780022,0.5,0.5999999999999996,5.399999999999999,0.0,0.2,0.0,,0.8170000000000001,0.9999838693744162
REAL_023,REAL,0.2222222222222222,0.6815844425756401,0.7506764971091333,5.4,-0.6520766965796931,-0.0123456790123456,0.35,-0.5,1.0,1.0,0.48,2.0,0.77996632996633,2.0,3.5000000000000004,8.899999999999999,0.0,0.2,0.0,13.0,0.825,0.9999838693744162
REAL_063,REAL,0.0,0.1592170165726683,0.8738632064421114,0.0,0.3833286395515056,0.0,0.15,0.0,0.0,1.0,0.0,2.0,0.7116161616161616,0.0,0.0999999999999996,4.6,0.0,1.0,0.0,31.0,0.46,2.740418092147498e-05
DECOY_014,DECOY,0.0,2.8177567486364783,0.9157461394365553,0.375,0.0592597993252124,-0.0123456790123456,0.5,-0.8,1.0,1.0,0.6,2.0,0.6493546576879912,1.5,-0.1,6.699999999999999,0.0,1.0,0.0,,0.98,0.9999838693744162
REAL_069,REAL,0.1111111111111111,0.7201140940911593,0.7200262403657453,-1.35,1.1655860657179755,0.0,0.4,-0.8,1.0,1.0,0.48,2.0,0.6944725028058361,2.0,0.2999999999999998,8.0,0.0,1.0,0.0,19.0,0.915,0.9999838693744162
DECOY_043,DECOY,0.2222222222222222,1.608917945018172,0.9282484953206456,-0.3,-0.0994398769617521,0.0,0.35,-1.0,1.0,1.0,0.48,2.0,0.6803030303030303,2.0,0.1999999999999997,7.6,0.0,1.0,0.0,,0.872,0.9999838693744162
DECOY_051,DECOY,0.1111111111111111,5.08650016939475,0.805827268670956,-1.6125000000000005,-0.036331026961812,0.0,0.175,-0.5,1.0,1.0,0.6,1.5,0.820875420875421,1.5,0.3000000000000007,7.3,0.0,0.5,0.0,,0.762,0.9999838693744162
DECOY_055,DECOY,0.1111111111111111,3.1621003148161564,0.9828470639023664,0.6749999999999999,0.2331172131435951,0.0,0.375,0.7,1.0,1.0,0.48,2.0,0.6337542087542087,2.0,0.3000000000000002,7.4,0.0,1.0,0.0,,0.94,0.9999838693744162
DECOY_069,DECOY,0.1111111111111111,2.117744147883819,0.7200262403657453,-1.3125,0.1942643442863293,0.0,0.225,-0.8,1.0,1.0,0.48,2.0,0.7237934904601571,2.0,0.5999999999999996,8.2,0.0,1.0,0.0,,0.802,0.9999838693744162
